Time,sum([sp77]),sum([sp78]),sum([sp79]),sum([sp80]),sum([sp81]),sum([sp82]),sum([sp83]),sum([sp84]),sum([sp85]),sum([sp86]),sum([sp87]),sum([sp88]),sum([sp89]),sum([sp90]),sum([sp91])
1222393.1147244815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222422.567422264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222775.8268955545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222792.5284169423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1225273.1765117506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1225327.2367008436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1226881.4304229817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1226997.8686418233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227967.5972365225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228150.6615615443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1230217.4848618193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1230271.9324755352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233583.820168017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233614.874978768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234056.6882686636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234070.3827982226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234566.7969305995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234585.0168321973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1236989.9461797134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1237014.7394302168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1238711.6257024754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1238743.0556726577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240919.9567500427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241001.05560527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241020.9738144113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241088.3183979467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241766.264462898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241778.057003979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1242292.1838614568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1242837.355569945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1242861.866104471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244413.0457359853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244476.913529323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1247606.5939500646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1247699.8887380643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248001.7930060958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248016.7696334282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248774.2584654556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248855.0851050687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248894.2359365816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248965.7187646544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249678.7767884242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249772.6382346416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252440.7874912964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252482.2035871646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1253953.7065775213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254011.1476708492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254061.8725836084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254082.1784056958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254630.3267517937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254686.8581632744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255136.8783454632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255242.8769068979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255330.3068181395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255363.5990252867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255493.311984315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255594.648316112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256766.7219986625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256805.1389198075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257240.8016610122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257286.6647359831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257745.6577949817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257773.7875045375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257946.5530169455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257994.9907223852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1258382.1760217578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1258407.6806419378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1258429.0825461205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259532.2963705524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259558.9133063504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259653.0665523123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259702.984837494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1261865.639301658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1261940.0686729748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1262231.3962664178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1263923.0493068686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1264063.3415336541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1264487.0321763377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1264547.7412995948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266487.099921945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266609.6802859874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266655.6496109625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266797.989634772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268545.0282595383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268717.7570465738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268734.3253710666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268809.5310065623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268849.2483114193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268959.805801919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268970.6325600953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269297.1567069339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269336.1138473642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269569.693471251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269602.940858237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269942.2545013586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270025.7490641016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270142.7361166943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270153.5928209324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1271985.5888386862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274122.8593378256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274229.1792614749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274727.3163693033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274745.433115363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1275074.7523886312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1275093.902748672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1275997.2285049504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1276026.9014537302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1277553.50861505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1277600.32182727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1284034.953697317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1284196.4944724226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1285510.14017998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1285610.653832907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1286446.906673751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1286603.3005529358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1289710.856579351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1289958.954257611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1292586.0271963433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1292698.6833023904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1292830.719248501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1293281.5833415915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1293308.3394612854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1294137.1151782193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1294239.7974857725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1294477.9661142689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1294594.501969209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295203.621006126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295217.5891164015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295514.4374240194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295557.2288280886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295681.3902521906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295791.8226984877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295804.9087725168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1298287.1817199555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1298301.4191219574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1299479.1138884246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1299712.9212537075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1300392.7960191453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1300419.8224185074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1302387.36185263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1302428.65200052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1303340.1870030914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1303355.615742743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1305218.646293208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1305240.111325068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1305580.1233816966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1305614.5365618232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1307084.167203235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1307253.6180483694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1308201.0600696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1308251.594023037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1309885.4287040837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1309899.1555296523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1310692.9965880404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1310910.436384945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1312228.7810994487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1312242.8930403625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1313330.4014078968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1313374.1910100598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315517.5070921143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315548.014385845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1318788.1603738384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1318830.5292053171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1319829.9189789158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1319876.9374299545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1320401.1123479586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1320414.9676423399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1320539.7790565747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1320597.2591836145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1321392.8762032979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1321434.9922618025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1322922.176117259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1322984.4492412566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1325627.615138835,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1325675.4500216234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327058.3112031792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327099.5476667795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1328784.617771793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1328795.5001417317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329196.9961409515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329249.5535246455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329425.6151310285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329445.359089158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330097.2491567442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330142.7411254968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330703.7154313014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330732.3316868756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332357.4102283271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332443.1535866533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332855.9992826204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332947.2564267654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332950.2648021125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332979.881034546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1335414.8809363001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1335433.0151409176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1338721.927870954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1338741.2125761714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1338848.8237049931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1344600.6471805957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344638.3866909347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346665.6905366012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346715.0916273422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346817.3934539019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346851.6500079564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349559.7572814529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349570.5516541547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349892.5471602338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350478.9509595954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1351940.6614594753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1354242.5277690988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358640.4092345869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358644.2248323066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358676.4154149941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358838.4096943922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358849.8080701798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359529.341839916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360756.669081822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360770.8998872633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360865.3607876275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360972.7036384176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1361675.474854932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1361847.166001555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366331.0494788787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366425.3240605493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366948.6714431231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366986.1535261467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377267.481641884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377390.2141810388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380541.0308410928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380582.4545634566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1381696.0836261192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1381909.4898398018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382490.2617477705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382807.4947461588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382839.7647029753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383270.5325932566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383285.9040438547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383920.8688105734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1385993.8997702484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386028.0354343737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1387124.172220948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388386.7208886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388440.2854859047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1389279.0311147878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1389385.7362382037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1389855.5845050917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392727.1321243928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392864.5613365495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392879.1574780312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1393015.7315049476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1393226.6522644442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1393322.7741750372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394264.4451209984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394325.0757294337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1395777.228122203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1395804.4836794075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1395837.0361786352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1396429.2661893705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1396962.6399027542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1399784.2074011278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399809.4653719575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404194.9847967944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404481.0700725922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404519.9187574121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404554.7988016931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404625.394300653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404733.569899741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404842.7477150066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406330.8870792773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406387.8072178275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407893.7552421223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408002.7645848687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411567.551076055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411720.9478317539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414818.8042231041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415228.630903234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418629.2689412097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418717.0218955777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1421916.5266287955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1422021.6693489829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1423837.129041622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1423855.1275302158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1424067.1931499043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1436669.0566232754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1440038.349440253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1440497.333265678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1440588.9939755304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1442447.3462996692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1442549.322252346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1442723.367878467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1442802.2792012072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1443081.2680130948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443373.974150251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
